75   ,08   ,6,0
76   ,08   ,6,0
77A  ,08   ,6,0
77B  ,08   ,6,0
78   ,08   ,6,0
79   ,08   ,6,0
82   ,08   ,6,0
84   ,08   ,6,0
85   ,08   ,6,0
01   ,09+10,6,0
02   ,09+10,6,0
03   ,09+10,6,0
04   ,09+10,6,0
05+06,09+10,6,11
07   ,09+10,6,2
08   ,09+10,6,0
09+10,09+10,6,11720
11   ,09+10,6,0
12   ,09+10,6,0
13   ,09+10,6,0
14   ,09+10,6,0
15   ,09+10,6,0
16   ,09+10,6,0
17   ,09+10,6,0
18   ,09+10,6,0
19   ,09+10,6,0
20+21,09+10,6,0
22+23,09+10,6,0
24   ,09+10,6,0
25   ,09+10,6,0
26A  ,09+10,6,0
26B  ,09+10,6,0
27A  ,09+10,6,3
27B  ,09+10,6,1
28   ,09+10,6,0
29A  ,09+10,6,0
29B  ,09+10,6,0
30   ,09+10,6,0
31   ,09+10,6,127
32   ,09+10,6,0
33+34,09+10,6,0
35   ,09+10,6,0
36   ,09+10,6,419
37   ,09+10,6,0
38   ,09+10,6,0
39   ,09+10,6,0
40   ,09+10,6,0
41   ,09+10,6,0
42   ,09+10,6,0
43   ,09+10,6,0
44+45,09+10,6,0
46   ,09+10,6,0
47   ,09+10,6,0
48   ,09+10,6,0
49   ,09+10,6,0
50   ,09+10,6,0
51   ,09+10,6,0
52   ,09+10,6,0
53   ,09+10,6,0
54   ,09+10,6,0
55   ,09+10,6,0
56   ,09+10,6,0
57   ,09+10,6,0
58   ,09+10,6,0
59A  ,09+10,6,0
59B  ,09+10,6,0
60   ,09+10,6,0
61   ,09+10,6,0
62   ,09+10,6,0
63   ,09+10,6,0
64   ,09+10,6,0
65A  ,09+10,6,0
65B  ,09+10,6,0
65C  ,09+10,6,0
65D  ,09+10,6,0
65E  ,09+10,6,0
66   ,09+10,6,0
67   ,09+10,6,0
68A  ,09+10,6,0
68B  ,09+10,6,0
68C  ,09+10,6,0
69A  ,09+10,6,0
69B  ,09+10,6,0
70A  ,09+10,6,0
70B  ,09+10,6,0
71A  ,09+10,6,0
71B  ,09+10,6,0
72A  ,09+10,6,0
72B  ,09+10,6,0
73A  ,09+10,6,0
73B  ,09+10,6,0
73C  ,09+10,6,0
73D  ,09+10,6,0
74   ,09+10,6,0
75   ,09+10,6,0
76   ,09+10,6,0
77A  ,09+10,6,0
77B  ,09+10,6,0
78   ,09+10,6,0
79   ,09+10,6,0
82   ,09+10,6,0
84   ,09+10,6,0
85   ,09+10,6,0
01   ,11   ,6,0
02   ,11   ,6,0
03   ,11   ,6,0
04   ,11   ,6,0
05+06,11   ,6,0
07   ,11   ,6,0
08   ,11   ,6,0
09+10,11   ,6,0
11   ,11   ,6,456949
12   ,11   ,6,0
13   ,11   ,6,0
14   ,11   ,6,0
15   ,11   ,6,0
16   ,11   ,6,0
17   ,11   ,6,0
18   ,11   ,6,0
19   ,11   ,6,0
20+21,11   ,6,0
22+23,11   ,6,0
24   ,11   ,6,0
25   ,11   ,6,0
26A  ,11   ,6,0
26B  ,11   ,6,0
27A  ,11   ,6,0
27B  ,11   ,6,0
28   ,11   ,6,0
29A  ,11   ,6,0
29B  ,11   ,6,0
30   ,11   ,6,0
31   ,11   ,6,0
32   ,11   ,6,0
33+34,11   ,6,0
35   ,11   ,6,0
36   ,11   ,6,0
37   ,11   ,6,0
38   ,11   ,6,0
39   ,11   ,6,0
40   ,11   ,6,0
41   ,11   ,6,0
42   ,11   ,6,0
43   ,11   ,6,0
44+45,11   ,6,0
46   ,11   ,6,0
47   ,11   ,6,0
48   ,11   ,6,0
49   ,11   ,6,0
50   ,11   ,6,0
51   ,11   ,6,0
52   ,11   ,6,0
53   ,11   ,6,0
54   ,11   ,6,0
55   ,11   ,6,0
56   ,11   ,6,0
57   ,11   ,6,0
58   ,11   ,6,0
59A  ,11   ,6,0
59B  ,11   ,6,0
60   ,11   ,6,0
61   ,11   ,6,0
62   ,11   ,6,0
63   ,11   ,6,0
64   ,11   ,6,0
65A  ,11   ,6,0
65B  ,11   ,6,0
65C  ,11   ,6,0
65D  ,11   ,6,0
65E  ,11   ,6,0
66   ,11   ,6,0
67   ,11   ,6,0
68A  ,11   ,6,0
68B  ,11   ,6,0
68C  ,11   ,6,0
69A  ,11   ,6,0
69B  ,11   ,6,0
70A  ,11   ,6,0
70B  ,11   ,6,0
71A  ,11   ,6,0
71B  ,11   ,6,0
72A  ,11   ,6,0
72B  ,11   ,6,0
73A  ,11   ,6,0
73B  ,11   ,6,0
73C  ,11   ,6,0
73D  ,11   ,6,0
74   ,11   ,6,0
75   ,11   ,6,0
76   ,11   ,6,0
77A  ,11   ,6,0
77B  ,11   ,6,0
78   ,11   ,6,0
79   ,11   ,6,0
82   ,11   ,6,0
84   ,11   ,6,0
85   ,11   ,6,0
01   ,12   ,6,0
02   ,12   ,6,0
03   ,12   ,6,0
04   ,12   ,6,0
05+06,12   ,6,0
07   ,12   ,6,0
08   ,12   ,6,0
09+10,12   ,6,0
11   ,12   ,6,0
12   ,12   ,6,222381
13   ,12   ,6,0
14   ,12   ,6,0
15   ,12   ,6,0
16   ,12   ,6,0
17   ,12   ,6,0
18   ,12   ,6,0
19   ,12   ,6,0
20+21,12   ,6,0
22+23,12   ,6,0
24   ,12   ,6,0
25   ,12   ,6,0
26A  ,12   ,6,0
26B  ,12   ,6,0
27A  ,12   ,6,0
27B  ,12   ,6,0
28   ,12   ,6,0
29A  ,12   ,6,0
29B  ,12   ,6,0
30   ,12   ,6,0
31   ,12   ,6,0
32   ,12   ,6,0
33+34,12   ,6,0
35   ,12   ,6,0
36   ,12   ,6,0
37   ,12   ,6,0
38   ,12   ,6,0
39   ,12   ,6,0
40   ,12   ,6,0
41   ,12   ,6,0
42   ,12   ,6,0
43   ,12   ,6,0
44+45,12   ,6,0
46   ,12   ,6,0
47   ,12   ,6,0
48   ,12   ,6,0
49   ,12   ,6,0
50   ,12   ,6,0
51   ,12   ,6,0
52   ,12   ,6,0
53   ,12   ,6,0
54   ,12   ,6,0
55   ,12   ,6,0
56   ,12   ,6,0
57   ,12   ,6,0
58   ,12   ,6,0
59A  ,12   ,6,0
59B  ,12   ,6,0
60   ,12   ,6,0
61   ,12   ,6,0
62   ,12   ,6,0
63   ,12   ,6,0
64   ,12   ,6,0
65A  ,12   ,6,0
65B  ,12   ,6,0
65C  ,12   ,6,0
65D  ,12   ,6,0
65E  ,12   ,6,0
66   ,12   ,6,0
67   ,12   ,6,0
68A  ,12   ,6,0
68B  ,12   ,6,0
68C  ,12   ,6,0
69A  ,12   ,6,0
69B  ,12   ,6,0
70A  ,12   ,6,0
70B  ,12   ,6,0
71A  ,12   ,6,0
71B  ,12   ,6,0
72A  ,12   ,6,0
72B  ,12   ,6,0
73A  ,12   ,6,0
73B  ,12   ,6,0
73C  ,12   ,6,0
73D  ,12   ,6,0
74   ,12   ,6,0
75   ,12   ,6,0
76   ,12   ,6,0
77A  ,12   ,6,0
77B  ,12   ,6,0
78   ,12   ,6,0
79   ,12   ,6,0
82   ,12   ,6,0
84   ,12   ,6,0
85   ,12   ,6,0
01   ,13   ,6,0
02   ,13   ,6,0
03   ,13   ,6,0
04   ,13   ,6,0
05+06,13   ,6,0
07   ,13   ,6,0
08   ,13   ,6,0
09+10,13   ,6,0
11   ,13   ,6,0
12   ,13   ,6,0
13   ,13   ,6,21180
14   ,13   ,6,0
15   ,13   ,6,0
16   ,13   ,6,0
17   ,13   ,6,0
18   ,13   ,6,0
19   ,13   ,6,0
20+21,13   ,6,0
22+23,13   ,6,5
24   ,13   ,6,0
25   ,13   ,6,0
26A  ,13   ,6,0
26B  ,13   ,6,0
27A  ,13   ,6,1
27B  ,13   ,6,0
28   ,13   ,6,0
29A  ,13   ,6,0
29B  ,13   ,6,0
30   ,13   ,6,0
31   ,13   ,6,0
32   ,13   ,6,5
33+34,13   ,6,0
35   ,13   ,6,0
36   ,13   ,6,0
37   ,13   ,6,0
38   ,13   ,6,0
39   ,13   ,6,0
40   ,13   ,6,0
41   ,13   ,6,1
42   ,13   ,6,4
43   ,13   ,6,0
44+45,13   ,6,5
46   ,13   ,6,0
47   ,13   ,6,0
48   ,13   ,6,0
49   ,13   ,6,0
50   ,13   ,6,1
51   ,13   ,6,0
52   ,13   ,6,0
53   ,13   ,6,4
54   ,13   ,6,0
55   ,13   ,6,0
56   ,13   ,6,0
57   ,13   ,6,0
58   ,13   ,6,0
59A  ,13   ,6,0
59B  ,13   ,6,52
60   ,13   ,6,418
61   ,13   ,6,17
62   ,13   ,6,517
63   ,13   ,6,0
64   ,13   ,6,7
65A  ,13   ,6,0
65B  ,13   ,6,0
65C  ,13   ,6,0
65D  ,13   ,6,0
65E  ,13   ,6,0
66   ,13   ,6,0
67   ,13   ,6,0
68A  ,13   ,6,0
68B  ,13   ,6,0
68C  ,13   ,6,0
69A  ,13   ,6,0
69B  ,13   ,6,0
70A  ,13   ,6,0
70B  ,13   ,6,0
71A  ,13   ,6,0
71B  ,13   ,6,0
72A  ,13   ,6,0
72B  ,13   ,6,0
73A  ,13   ,6,0
73B  ,13   ,6,0
73C  ,13   ,6,0
73D  ,13   ,6,0
74   ,13   ,6,0
75   ,13   ,6,0
76   ,13   ,6,0
77A  ,13   ,6,0
77B  ,13   ,6,0
78   ,13   ,6,0
79   ,13   ,6,0
82   ,13   ,6,0
84   ,13   ,6,0
85   ,13   ,6,0
01   ,14   ,6,887
02   ,14   ,6,0
03   ,14   ,6,0
04   ,14   ,6,175
05+06,14   ,6,0
07   ,14   ,6,0
08   ,14   ,6,0
09+10,14   ,6,0
11   ,14   ,6,0
12   ,14   ,6,0
13   ,14   ,6,0
14   ,14   ,6,392231
15   ,14   ,6,0
16   ,14   ,6,0
17   ,14   ,6,0
18   ,14   ,6,0
19   ,14   ,6,0
20+21,14   ,6,1
22+23,14   ,6,0
24   ,14   ,6,0
25   ,14   ,6,7
26A  ,14   ,6,0
26B  ,14   ,6,100
27A  ,14   ,6,328
27B  ,14   ,6,62
28   ,14   ,6,0
29A  ,14   ,6,38
29B  ,14   ,6,49
30   ,14   ,6,0
31   ,14   ,6,0
32   ,14   ,6,34
33+34,14   ,6,9
35   ,14   ,6,0
36   ,14   ,6,1
37   ,14   ,6,0
38   ,14   ,6,0
39   ,14   ,6,0
40   ,14   ,6,0
41   ,14   ,6,0
42   ,14   ,6,0
43   ,14   ,6,0
44+45,14   ,6,4
46   ,14   ,6,4
47   ,14   ,6,0
48   ,14   ,6,15
49   ,14   ,6,0
50   ,14   ,6,0
51   ,14   ,6,0
52   ,14   ,6,5
53   ,14   ,6,0
54   ,14   ,6,0
55   ,14   ,6,0
56   ,14   ,6,0
57   ,14   ,6,0
58   ,14   ,6,0
59A  ,14   ,6,0
59B  ,14   ,6,0
60   ,14   ,6,0
61   ,14   ,6,0
62   ,14   ,6,0
63   ,14   ,6,0
64   ,14   ,6,4
65A  ,14   ,6,0
65B  ,14   ,6,0
65C  ,14   ,6,0
65D  ,14   ,6,0
65E  ,14   ,6,0
66   ,14   ,6,0
67   ,14   ,6,0
68A  ,14   ,6,0
68B  ,14   ,6,0
68C  ,14   ,6,0
69A  ,14   ,6,5783
69B  ,14   ,6,9020
70A  ,14   ,6,0
70B  ,14   ,6,0
71A  ,14   ,6,0
71B  ,14   ,6,0
72A  ,14   ,6,0
72B  ,14   ,6,0
73A  ,14   ,6,0
73B  ,14   ,6,0
73C  ,14   ,6,0
73D  ,14   ,6,0
74   ,14   ,6,0
75   ,14   ,6,0
76   ,14   ,6,0
77A  ,14   ,6,0
77B  ,14   ,6,0
78   ,14   ,6,0
79   ,14   ,6,0
82   ,14   ,6,0
84   ,14   ,6,0
85   ,14   ,6,0
01   ,15   ,6,0
02   ,15   ,6,0
03   ,15   ,6,0
04   ,15   ,6,0
05+06,15   ,6,0
07   ,15   ,6,0
08   ,15   ,6,0
