2110,3252,1997,2,884.3,0,0.3,2.4,0,0,0,176.2,0,0,1063.2
2110,3253,1997,2,847.3,0,0,0.4,0,0,0,350.6,0,0,1198.3
2110,3254,1997,2,43.0,0,0,0.2,0,0,0,0,0,0,43.2
2110,3255,1997,2,10.6,0,0,0,0,0,0,0,0,0,10.6
2110,3256,1997,2,25.0,0,0,0.1,0,0,0,0,0,0,25.1
2110,3259,1997,2,39.8,0,0,0.1,0,0,0.4,0,0.3,0,40.6
2110,3260,1997,2,18.0,0,0,0,0,0,0,0,0,0,18.0
2110,3270,1997,2,21.2,0,0,0,0,0,0,0,0,0,21.2
2110,3315,1997,2,1.7,0,0,0,0,0,0,0,0,0,1.7
2110,331A,1997,2,8.1,0,0,0,0,0,0,0,0,0,8.1
2110,331B,1997,2,7.6,0,0,0,0,0,0.2,0,0.2,0,8.0
2110,3321,1997,2,1.5,0,0,0,0,0,0,0,0,0,1.5
2110,3322,1997,2,0.4,0,0,0,0,0,0,0,0,0,0.4
2110,3323,1997,2,1.2,0,0,0,0,0,0,0,0,0,1.2
2110,3324,1997,2,0.9,0,0,0,0,0,0,0,0,0,0.9
2110,332A,1997,2,0.3,0,0,0,0,0,0,0,0,0,0.3
2110,332B,1997,2,5.4,0,0,0,0,0,0,0,0,0,5.4
2110,3331,1997,2,1.1,0,0,0,0,0,0,0,0,0,1.1
2110,3332,1997,2,0.7,0,0,0,0,0,0,0,0,0,0.7
2110,3333,1997,2,0.3,0,0,0,0,0,0,0,0,0,0.3
2110,3334,1997,2,0.5,0,0,0,0,0,0,0,0,0,0.5
2110,3335,1997,2,0.5,0,0,0,0,0,0,0,0,0,0.5
2110,3336,1997,2,0.6,0,0,0,0,0,0,0,0,0,0.6
2110,3339,1997,2,1.1,0,0,0,0,0,0,0,0,0,1.1
2110,3341,1997,2,0.7,0,0,0,0,0,0,0,0,0,0.7
2110,3344,1997,2,2.4,0,0,0,0,0,0,0,0,0,2.4
2110,3345,1997,2,1.0,0,0,0,0,0,0,0,0,0,1.0
2110,3346,1997,2,0.2,0,0,0,0,0,0,0,0,0,0.2
2110,334A,1997,2,0.5,0,0,0,0,0,0,0,0,0,0.5
2110,3351,1997,2,0.3,0,0,0,0,0,0,0,0,0,0.3
2110,3352,1997,2,0.5,0,0,0,0,0,0,0,0,0,0.5
2110,3353,1997,2,0.6,0,0,0,0,0,0,0,0,0,0.6
2110,3359,1997,2,1.0,0,0,0,0,0,0,0,0,0,1.0
2110,3361,1997,2,5.1,0,0,0,0,0,0,0,0,0,5.1
